d_nm,condition_number
420.47669946981625,11.48771671936207
421.8940724047553,11.463886426347779
423.3114453396943,11.461917576227432
424.72881827463334,11.48809547128383
426.14619120957235,11.549882351450673
427.56356414451136,11.655870432045761
428.98093707945037,11.815584900831823
430.3983100143894,12.038949353650317
431.8156829493284,12.33505513295629
433.2330558842674,12.709608361806497
434.6504288192064,13.160117076461287
436.0678017541454,13.667870724146972
437.4851746890845,14.18712926187639
438.90254762402344,14.636605294933698
440.3199205589625,14.906281445772516
441.73729349390146,14.893715085412317
443.1546664288405,14.559549913474347
444.57203936377954,13.956034026973231
445.98941229871855,13.196929084742388
447.40678523365756,12.39923400620614
448.82415816859657,11.645457326846557
450.2415311035356,10.97808816791405
451.6589040384746,10.410544505326571
453.07627697341366,9.939918455928817
454.4936499083526,9.556004155834934
455.9110228432917,9.246425693016784
457.32839577823063,8.999130785708875
458.7457687131697,8.803398158091568
460.16314164810865,8.650093000891248
461.5805145830477,8.531579617604537
462.9978875179867,8.441504839274884
464.41526045292574,8.374560504966063
465.83263338786475,8.326277737110797
467.25000632280376,8.292873899084544
468.66737925774277,8.271152578989783
470.0847521926818,8.258444216389035
471.50212512762084,8.252569979267214
472.9194980625598,8.251813237126644
474.33687099749886,8.254888548313646
475.7542439324378,8.260904104198787
477.1716168673769,8.269317893245663
478.5889898023159,8.279889958752582
480.0063627372549,8.292633559114455
481.4237356721939,8.307767594403922
482.8411086071329,8.325671950607239
484.25848154207193,8.346846762200895
485.67585447701094,8.371876119366693
487.09322741195,8.401396446557344
488.51060034688896,8.436069608693288
489.92797328182803,8.476560708302014
491.345346216767,8.523520478970555
492.76271915170605,8.577572127956607
494.18009208664506,8.63930241567523
495.59746502158407,8.709256672940695
497.0148379565231,8.787937345185036
498.4322108914621,8.875805516508887
499.8495838264011,8.973284706187718
501.2669567613401,9.080766045791004
502.6843296962792,9.198613733752818
504.10170263121813,9.327169421500082
505.5190755661572,9.466753906786296
506.93644850109615,9.617664196220064
508.3538214360352,9.78016366321158
509.7711943709742,9.954462706881673
511.18856730591324,10.140687089080426
512.6059402408523,10.33883112734033
514.0233131757913,10.548693367665015
515.4406861107302,10.769793559549015
516.8580590456693,11.00127208827665
518.2754319806083,11.24177686921374
519.6928049155473,11.489348288639425
521.1101778504864,11.741319830581336
522.5275507854253,11.994259432345366
523.9449237203644,12.243982004003195
525.3622966553033,12.48566335466019
526.7796695902424,12.714076064205157
528.1970425251814,12.923946349811123
529.6144154601204,13.11039978138383
531.0317883950595,13.269431006471564
532.4491613299984,13.398311370497563
533.8665342649374,13.495850492224172
535.2839071998765,13.562457184347418
536.7012801348155,13.599992920213504
538.1186530697545,13.61145961514793
539.5360260046936,13.60059531215499
540.9533989396325,13.571457979729681
542.3707718745716,13.528062195386333
543.7881448095106,13.474106586864321
545.2055177444496,13.4128028418683
546.6228906793885,13.346797180929483
548.0402636143276,13.278164624323205
549.4576365492667,13.208453756260008
550.8750094842056,13.138762109543109
552.2923824191447,13.069826992433201
553.7097553540837,13.002121621152524
555.1271282890227,12.935950774104656
556.5445012239618,12.871543490114204
557.9618741589007,12.809142630387708
559.3792470938397,12.749092626592041
560.7966200287788,12.691927702164934
562.2139929637178,12.638463513257676
563.6313658986568,12.589895691706145
565.0487388335957,12.547909307433272
566.4661117685348,12.514803851755172
567.8834847034739,12.493638917106596
569.3008576384128,12.488406049136827
570.7182305733518,12.504231584612748
572.1356035082908,12.5476120607862
573.5529764432299,12.626674430106437
574.970349378169,12.751430146175075
576.3877223131079,12.93393901895878
577.8050952480469,13.188182884589356
579.222468182986,13.52920959234109
580.639841117925,13.970650102202356
582.057214052864,14.518966075641352
583.4745869878029,15.162032144112016
584.891959922742,15.850563879864312
586.309332857681,16.478138260195692
587.72670579262,16.88349979777962
589.1440787275591,16.9098225212143
590.561451662498,16.50705098109627
591.9788245974371,15.777189117237961
593.3961975323762,14.903436370777746
594.8135704673151,14.046800751389156
596.2309434022541,13.30063130316098
597.6483163371931,12.699390292922416
599.0656892721322,12.242887459184603
600.4830622070712,11.915258609656124
601.9004351420101,11.69562630590071
603.3178080769492,11.563073145158535
604.7351810118882,11.498610109916195
606.1525539468273,11.485762133324744
607.5699268817663,11.51057647429309
608.9872998167052,11.561412701628933
