eta,theta_i_deg,cos_i,J_perp,J_parallel,det
2.0,12.930233245092033,0.9746432561776017,2.0,2.17975291631827,4.35950583263654
2.0,13.030467167179728,0.974250308775381,2.0,2.1830591257967433,4.366118251593487
2.0,13.13070108926742,0.9738543797371477,2.0,2.186409761583632,4.372819523167264
2.0,13.230935011355115,0.9734554702746196,2.0,2.189805435221945,4.37961087044389
2.0,13.33116893344281,0.9730535816086358,2.0,2.193246771963847,4.386493543927694
2.0,13.431402855530504,0.9726487149691528,2.0,2.1967344111393947,4.393468822278789
2.0,13.531636777618196,0.9722408715952415,2.0,2.2002690065377504,4.400538013075501
2.0,13.63187069970589,0.9718300527350825,2.0,2.2038512268013823,4.407702453602765
2.0,13.732104621793585,0.9714162596459628,2.0,2.2074817558337525,4.414963511667505
2.0,13.832338543881278,0.9709994935942721,2.0,2.211161293221055,4.42232258644211
2.0,13.932572465968972,0.9705797558554983,2.0,2.2148905546685627,4.429781109337125
2.0,14.032806388056667,0.9701570477142243,2.0,2.2186702724521803,4.437340544904361
2.0,14.133040310144361,0.9697313704641236,2.0,2.22250119588583,4.44500239177166
2.0,14.233274232232054,0.9693027254079565,2.0,2.2263840918053224,4.452768183610645
2.0,14.333508154319746,0.9688711138575661,2.0,2.2303197450693983,4.460639490138797
2.0,14.433742076407441,0.9684365371338741,2.0,2.234308959078662,4.468617918157324
2.0,14.533975998495135,0.9679989965668773,2.0,2.2383525563131528,4.4767051126263055
2.0,14.63420992058283,0.9675584934956429,2.0,2.2424513788893603,4.484902757778721
2.0,14.734443842670522,0.9671150292683048,2.0,2.2466062891374965,4.493212578274993
2.0,14.834677764758217,0.9666686052420593,2.0,2.250818170199904,4.501636340399808
2.0,14.934911686845911,0.966219222783161,2.0,2.2550879266515187,4.510175853303037
2.0,15.035145608933606,0.9657668832669185,2.0,2.25941648514333,4.51883297028666
2.0,15.1353795310213,0.9653115880776905,2.0,2.263804795069875,4.52760959013975
2.0,15.235613453108996,0.9648533386088811,2.0,2.2682538292618046,4.536507658523609
2.0,15.335847375196687,0.9643921362629362,2.0,2.2727645847046345,4.545529169409269
2.0,15.436081297284382,0.9639279824513384,2.0,2.277338083284882,4.554676166569764
2.0,15.536315219372076,0.9634608785946033,2.0,2.281975372564786,4.563950745129572
2.0,15.63654914145977,0.9629908261222748,2.0,2.2866775265869324,4.573355053173865
2.0,15.736783063547467,0.9625178264729212,2.0,2.2914456467101405,4.582891293420281
2.0,15.837016985635158,0.96204188109413,2.0,2.296280862478057,4.592561724956114
2.0,15.937250907722852,0.9615629914425043,2.0,2.3011843325219674,4.602368665043935
2.0,16.03748482981055,0.9610811589836579,2.0,2.3061572454994215,4.612314490998843
2.0,16.137718751898237,0.9605963851922106,2.0,2.3112008210703667,4.6224016421407335
2.0,16.237952673985934,0.9601086715517843,2.0,2.3163163109125597,4.6326326218251195
2.0,16.33818659607363,0.9596180195549979,2.0,2.3215049997781216,4.643009999556243
2.0,16.438420518161323,0.9591244307034634,2.0,2.326768206593235,4.65353641318647
2.0,16.53865444024902,0.9586279065077803,2.0,2.3321072856030622,4.6642145712061245
2.0,16.638888362336708,0.958128448487532,2.0,2.337523627564077,4.675047255128154
2.0,16.739122284424404,0.9576260581712804,2.0,2.343018660986169,4.686037321972338
2.0,16.8393562065121,0.9571207370965618,2.0,2.3485938534269666,4.697187706853933
2.0,16.93959012859979,0.9566124868098815,2.0,2.3542507128409844,4.708501425681969
2.0,17.039824050687486,0.95610130886671,2.0,2.359990788986368,4.719981577972736
2.0,17.14005797277518,0.9555872048314773,2.0,2.3658156748921386,4.731631349784277
2.0,17.240291894862874,0.9550701762775686,2.0,2.3717270083890445,4.743454016778089
2.0,17.34052581695057,0.9545502247873198,2.0,2.3777264737072756,4.755452947414551
2.0,17.44075973903826,0.9540273519520118,2.0,2.3838158031445333,4.767631606289067
2.0,17.540993661125956,0.9535015593718663,2.0,2.389996778808124,4.779993557616248
2.0,17.641227583213652,0.9529728486560407,2.0,2.3962712344349755,4.792542468869951
2.0,17.74146150530134,0.9524412214226231,2.0,2.4026410572937373,4.805282114587475
2.0,17.841695427389038,0.9519066792986277,2.0,2.4091081901733427,4.818216380346685
2.0,17.94192934947673,0.9513692239199892,2.0,2.415674633462737,4.831349266925474
2.0,18.042163271564426,0.9508288569315585,2.0,2.422342447326706,4.844684894653412
2.0,18.142397193652123,0.950285579987097,2.0,2.4291137539831125,4.858227507966225
2.0,18.24263111573981,0.9497393947492718,2.0,2.4359907400871554,4.871981480174311
2.0,18.342865037827508,0.9491903028896511,2.0,2.442975659228626,4.885951318457252
2.0,18.4430989599152,0.9486383060886984,2.0,2.4500708345485482,4.9001416690970965
2.0,18.543332882002893,0.9480834060357674,2.0,2.4572786614819906,4.914557322963981
2.0,18.64356680409059,0.9475256044290972,2.0,2.464601610634274,4.929203221268548
2.0,18.743800726178282,0.946964902975807,2.0,2.4720422307983183,4.944084461596637
2.0,18.84403464826598,0.9464013033918909,2.0,2.4796031521213715,4.959206304242743
2.0,18.94426857035367,0.9458348074022122,2.0,2.4872870894299033,4.974574178859807
2.0,19.044502492441364,0.9452654167404988,2.0,2.495096845722095,4.99019369144419
2.0,19.14473641452906,0.9446931331493376,2.0,2.5030353158379794,5.006070631675959
2.0,19.244970336616753,0.9441179583801688,2.0,2.5111054903179824,5.022210980635965
2.0,19.345204258704445,0.9435398941932812,2.0,2.5193104594613964,5.038620918922793
2.0,19.44543818079214,0.9429589423578064,2.0,2.527653417597127,5.055306835194254
2.0,19.545672102879834,0.9423751046517135,2.0,2.536137667579931,5.072275335159862
2.0,19.64590602496753,0.9417883828618034,2.0,2.5447666255263544,5.089533251052709
2.0,19.746139947055223,0.9411987787837041,2.0,2.553543825805569,5.107087651611138
2.0,19.846373869142916,0.9406062942218641,2.0,2.5624729263014836,5.124945852602967
2.0,19.946607791230612,0.9400109309895478,2.0,2.5715577139637027,5.143115427927405
2.0,20.046841713318305,0.9394126909088295,2.0,2.5808021106662165,5.161604221332433
2.0,20.147075635405997,0.9388115758105878,2.0,2.5902101793941936,5.180420358788387
2.0,20.247309557493693,0.9382075875345005,2.0,2.59978613078076,5.19957226156152
2.0,20.347543479581386,0.9376007279290383,2.0,2.6095343300174005,5.219068660034801
2.0,20.447777401669082,0.9369909988514592,2.0,2.6194593041634424,5.238918608326885
2.0,20.548011323756775,0.9363784021678037,2.0,2.6295657498820986,5.259131499764197
2.0,20.648245245844468,0.9357629397528877,2.0,2.639858541632827,5.279717083265654
2.0,20.748479167932164,0.9351446134902983,2.0,2.6503427403520488,5.3006854807040975
2.0,20.848713090019857,0.9345234252723864,2.0,2.661023602657043,5.322047205314086
2.0,20.94894701210755,0.9338993770002625,2.0,2.6719065906105817,5.343813181221163
2.0,21.049180934195242,0.9332724705837896,2.0,2.682997382087166,5.365994764174332
2.0,21.149414856282938,0.9326427079415781,2.0,2.6943018817850475,5.388603763570095
2.0,21.249648778370634,0.9320100910009798,2.0,2.705826232932106,5.411652465864212
2.0,21.349882700458327,0.9313746216980816,2.0,2.71757682973782,5.43515365947564
2.0,21.45011662254602,0.9307363019777002,2.0,2.7295603306480776,5.459120661296155
2.0,21.550350544633712,0.9300951337933757,2.0,2.7417836724647184,5.483567344929437
2.0,21.65058446672141,0.9294511191073658,2.0,2.75425408539719,5.50850817079438
2.0,21.7508183888091,0.9288042598906396,2.0,2.7669791091198483,5.533958218239697
2.0,21.851052310896794,0.9281545581228722,2.0,2.779966609915235,5.55993321983047
2.0,21.95128623298449,0.9275020157924374,2.0,2.7932247989911145,5.586449597982229
2.0,22.051520155072186,0.926846634896403,2.0,2.8067622520673514,5.613524504134703
2.0,22.15175407715988,0.9261884174405237,2.0,2.8205879303379158,5.6411758606758315
2.0,22.25198799924757,0.9255273654392357,2.0,2.8347112029234918,5.6694224058469835
2.0,22.352221921335264,0.9248634809156498,2.0,2.849141870941476,5.698283741882952
2.0,22.45245584342296,0.9241967659015458,2.0,2.863890193332768,5.727780386665536
2.0,22.552689765510653,0.9235272224373657,2.0,2.8789669145988093,5.7579338291976185
2.0,22.652923687598346,0.9228548525722083,2.0,2.894383294617986,5.788766589235972
2.0,22.753157609686042,0.9221796583638222,2.0,2.9101511407280145,5.820302281456029
2.0,22.853391531773735,0.9215016418785996,2.0,2.926282842280516,5.852565684561032
2.0,22.95362545386143,0.9208208051915703,2.0,2.9427914078959376,5.885582815791875
2.0,23.053859375949123,0.9201371503863951,2.0,2.959690505671619,5.919381011343238
2.0,23.154093298036816,0.9194506795553595,2.0,2.976994506623495,5.95398901324699
2.0,23.254327220124512,0.9187613947993674,2.0,2.9947185316730947,5.989437063346189
2.0,23.354561142212205,0.9180692982279341,2.0,3.012878502526662,6.025757005053324
2.0,23.454795064299898,0.917374391959181,2.0,3.031491196832996,6.062982393665992
2.0,23.555028986387594,0.9166766781198279,2.0,3.0505743080515217,6.1011486161030435
2.0,23.655262908475287,0.915976158845187,2.0,3.0701465105131325,6.140293021026265
2.0,23.755496830562983,0.9152728362791566,2.0,3.09022753021425,6.1804550604285
2.0,23.855730752650675,0.9145667125742143,2.0,3.1108382219504707,6.221676443900941
2.0,23.955964674738368,0.9138577898914103,2.0,3.1320006534714513,6.264001306942903
2.0,24.056198596826064,0.9131460704003609,2.0,3.1537381974244516,6.307476394848903
2.0,24.156432518913753,0.912431556279242,2.0,3.1760756319525667,6.352151263905133
2.0,24.25666644100145,0.9117142497147822,2.0,3.1990392509265533,6.398078501853107
2.0,24.356900363089146,0.9109941529022563,2.0,3.2226569849191438,6.4453139698382875
2.0,24.45713428517684,0.9102712680454782,2.0,3.246958534180666,6.493917068361332
2.0,24.557368207264535,0.9095455973567947,2.0,3.2719755150479686,6.543951030095937
2.0,24.657602129352227,0.9088171430570788,2.0,3.297741621419534,6.595483242839068
2.0,24.75783605143992,0.9080859073757219,2.0,3.3242928031628804,6.648585606325761
2.0,24.858069973527616,0.907351892550628,2.0,3.3516674635921175,6.703334927184235
2.0,24.958303895615305,0.9066151008282066,2.0,3.379906678471138,6.759813356942276
2.0,25.058537817703,0.9058755344633654,2.0,3.4090544393699385,6.818108878739877
2.0,25.158771739790698,0.9051331957195042,2.0,3.4391579246387063,6.878315849277413
2.0,25.25900566187839,0.9043880868685072,2.0,3.470267801779936,6.940535603559872
2.0,25.359239583966087,0.9036402101907364,2.0,3.5024385656084007,7.0048771312168014
2.0,25.459473506053776,0.9028895679750244,2.0,3.535728917312303,7.071457834624606
2.0,25.559707428141472,0.9021361625186678,2.0,3.5702021903907446,7.140404380781489
2.0,25.659941350229168,0.90137999612742,2.0,3.605926830472528,7.211853660945056
2.0,25.760175272316857,0.900621071115484,2.0,3.6429769372573704,7.285953874514741
2.0,25.860409194404554,0.8998593898055051,2.0,3.681432878309488,7.362865756618976
2.0,25.960643116492246,0.8990949545285645,2.0,3.721381986234952,7.442763972469904
2.0,26.060877038579942,0.8983277676241717,2.0,3.762919352963028,7.525838705926056
2.0,26.16111096066764,0.897557831440257,2.0,3.8061487375235457,7.612297475047091
2.0,26.261344882755328,0.8967851483331652,2.0,3.851183606989465,7.70236721397893
2.0,26.361578804843024,0.8960097206676477,2.0,3.8981483342938352,7.7962966685876705
2.0,26.46181272693072,0.8952315508168555,2.0,3.9471795816368065,7.894359163273613
2.0,26.56204664901841,0.8944506411623317,2.0,3.998427904437951,7.996855808875902
2.0,26.662280571106105,0.8936669940940046,2.0,4.05205961861055,8.1041192372211
2.0,26.762514493193798,0.8928806120101803,2.0,4.108258983800111,8.216517967600222
2.0,26.862748415281494,0.8920914973175349,2.0,4.167230767755678,8.334461535511355
2.0,26.96298233736919,0.8912996524311079,2.0,4.229203273016005,8.45840654603201
2.0,27.06321625945688,0.890505079774294,2.0,4.294431927717753,8.588863855435505
2.0,27.163450181544576,0.8897077817788366,2.0,4.363203569102751,8.726407138205502
2.0,27.26368410363227,0.8889077608848192,2.0,4.435841583339155,8.87168316667831
2.0,27.36391802571996,0.8881050195406589,2.0,4.512712111536026,9.025424223072052
2.0,27.464151947807657,0.8872995602030989,2.0,4.594231593502597,9.188463187005194
2.0,27.56438586989535,0.8864913853371998,2.0,4.680876003848249,9.361752007696499
2.0,27.664619791983046,0.885680497416334,2.0,4.773192248068622,9.546384496137245
2.0,27.76485371407074,0.8848668989221762,2.0,4.8718123419716886,9.743624683943377
2.0,27.86508763615843,0.884050592344697,2.0,4.977471214988558,9.954942429977116
2.0,27.965321558246128,0.8832315801821548,2.0,5.091029285048035,10.18205857009607
2.0,28.06555548033382,0.8824098649410884,2.0,5.213501393526857,10.427002787053715
2.0,28.165789402421513,0.8815854491363092,2.0,5.346094331886018,10.692188663772036
2.0,28.26602332450921,0.8807583352908935,2.0,5.490256146609799,10.980512293219599
2.0,28.366257246596902,0.8799285259361748,2.0,5.647741855299158,11.295483710598315
2.0,28.4664911686846,0.879096023611736,2.0,5.820702444849936,11.641404889699873
2.0,28.56672509077229,0.8782608308654016,2.0,6.011807570550659,12.023615141101319
2.0,28.666959012859984,0.8774229502532302,2.0,6.224418152897343,12.448836305794686
2.0,28.767192934947683,0.8765823843395064,2.0,6.462834768990721,12.925669537981442
2.0,28.867426857035372,0.8757391356967329,2.0,6.732664592103142,13.465329184206285
2.0,28.967660779123065,0.8748932069056228,2.0,7.041380110537868,14.082760221075736
2.0,29.06789470121076,0.8740446005550915,2.0,7.399200553468148,14.798401106936296
2.0,29.168128623298454,0.8731933192422491,2.0,7.820542240260539,15.641084480521078
2.0,29.268362545386147,0.8723393655723923,2.0,8.326529798100779,16.653059596201558
2.0,29.368596467473843,0.8714827421589961,2.0,8.949626795405795,17.89925359081159
2.0,29.468830389561536,0.8706234516237066,2.0,9.74288578627197,19.48577157254394
2.0,29.569064311649228,0.869761496596332,2.0,10.800482225864073,21.600964451728146
2.0,29.669298233736924,0.8688968797148349,2.0,12.310498368635217,24.620996737270435
2.0,29.769532155824617,0.868029603625325,2.0,14.724229911974803,29.448459823949605
2.0,29.869766077912313,0.8671596709820498,2.0,19.55775112309105,39.1155022461821
2.0,29.970000000000006,0.8662870844473873,2.0,40.68767798607831,81.37535597215663
